AirportCode,AirportName,Average_0_15_PassengerCount,Average_121_PassengerCount,Average_16_30_PassengerCount,Average_31_45_PassengerCount,Average_46_60_PassengerCount,Average_61_90_PassengerCount,Average_91_120_PassengerCount,AverageWait,BoothsUsed,ExcludedPassengerCount,FlightCount,FlightDate,GlobalEntryPassengerCount,HourRange,LastUpdated,MaxWait,NonUsaPassengerAverageWait,NonUsaPassengerCount,NonUsaPassengerMaxWait,SiteId,TerminalName,TotalPassengerCount,UsaPassengerAverageWait,UsaPassengerCount,UsaPassengerMaxWait
LAX,Los Angeles International Airport,95,0,39,0,0,0,0,10,9,6,1,2025-02-16,16,1500 - 1600,2025-02-24 00:00:00,24,12,99,24,A278,Satellite 7,140,5,41,21
LAX,Los Angeles International Airport,205,0,31,0,0,0,0,8,7,5,2,2025-02-16,58,1600 - 1700,2025-02-24 00:00:00,18,9,69,17,A278,Satellite 7,241,8,172,18
LAX,Los Angeles International Airport,401,0,122,0,0,0,0,10,7,8,4,2025-02-16,115,1700 - 1800,2025-02-24 00:00:00,23,10,78,21,A278,Satellite 7,531,10,453,23
LAX,Los Angeles International Airport,482,0,210,17,0,0,0,13,8,20,6,2025-02-16,120,1800 - 1900,2025-02-24 00:00:00,37,13,141,36,A278,Satellite 7,729,13,588,37
LAX,Los Angeles International Airport,545,0,482,150,0,0,0,17,29,25,6,2025-02-16,189,0500 - 0600,2025-02-24 00:00:00,44,23,520,44,A273,Tom Bradley International Terminal,1202,12,682,40
LAX,Los Angeles International Airport,683,0,341,62,0,0,0,13,28,26,5,2025-02-16,197,0600 - 0700,2025-02-24 00:00:00,40,18,464,40,A273,Tom Bradley International Terminal,1112,10,648,40
LAX,Los Angeles International Airport,637,0,579,244,42,6,0,20,29,46,6,2025-02-16,206,0700 - 0800,2025-02-24 00:00:00,62,26,577,62,A273,Tom Bradley International Terminal,1554,17,977,62
LAX,Los Angeles International Airport,571,0,648,327,311,254,77,33,32,68,9,2025-02-16,209,0800 - 0900,2025-02-24 00:00:00,102,45,1294,102,A273,Tom Bradley International Terminal,2256,18,962,101
LAX,Los Angeles International Airport,254,0,236,27,91,156,17,32,30,28,4,2025-02-16,157,0900 - 1000,2025-02-24 00:00:00,99,59,335,99,A273,Tom Bradley International Terminal,809,15,474,63
LAX,Los Angeles International Airport,338,0,518,231,238,32,0,28,40,45,6,2025-02-16,232,1000 - 1100,2025-02-24 00:00:00,75,42,562,75,A273,Tom Bradley International Terminal,1402,19,840,54
LAX,Los Angeles International Airport,623,0,366,241,19,0,0,18,37,41,7,2025-02-16,149,1100 - 1200,2025-02-24 00:00:00,56,26,559,56,A273,Tom Bradley International Terminal,1290,12,731,46
LAX,Los Angeles International Airport,1193,0,692,140,10,0,0,15,39,70,8,2025-02-16,231,1200 - 1300,2025-02-24 00:00:00,50,17,967,50,A273,Tom Bradley International Terminal,2105,13,1138,48
LAX,Los Angeles International Airport,667,0,813,199,44,0,0,19,39,60,8,2025-02-16,235,1300 - 1400,2025-02-24 00:00:00,56,24,845,56,A273,Tom Bradley International Terminal,1783,14,938,42
LAX,Los Angeles International Airport,616,0,575,351,43,9,0,20,45,46,6,2025-02-16,177,1400 - 1500,2025-02-24 00:00:00,65,21,814,65,A273,Tom Bradley International Terminal,1640,19,826,65
LAX,Los Angeles International Airport,496,0,267,0,0,0,0,12,40,26,4,2025-02-16,101,1500 - 1600,2025-02-24 00:00:00,29,12,392,29,A273,Tom Bradley International Terminal,789,12,397,29
LAX,Los Angeles International Airport,806,0,320,4,0,0,0,12,45,33,5,2025-02-16,152,1600 - 1700,2025-02-24 00:00:00,34,14,510,33,A273,Tom Bradley International Terminal,1163,10,653,34
LAX,Los Angeles International Airport,593,0,246,91,0,0,0,14,40,31,4,2025-02-16,98,1700 - 1800,2025-02-24 00:00:00,34,12,517,34,A273,Tom Bradley International Terminal,961,16,444,34
LAX,Los Angeles International Airport,1279,0,834,256,89,20,0,18,40,78,10,2025-02-16,294,1800 - 1900,2025-02-24 00:00:00,67,21,1209,67,A273,Tom Bradley International Terminal,2556,15,1347,64
LAX,Los Angeles International Airport,348,0,538,279,200,306,0,34,30,44,7,2025-02-16,268,1900 - 2000,2025-02-24 00:00:00,81,54,608,81,A273,Tom Bradley International Terminal,1715,24,1107,81
LAX,Los Angeles International Airport,380,0,399,125,51,0,0,20,29,25,5,2025-02-16,152,2000 - 2100,2025-02-24 00:00:00,58,31,282,58,A273,Tom Bradley International Terminal,980,16,698,45
LAX,Los Angeles International Airport,467,0,951,130,37,60,9,23,26,49,9,2025-02-16,190,2100 - 2200,2025-02-24 00:00:00,94,33,508,94,A273,Tom Bradley International Terminal,1703,18,1195,42
LAX,Los Angeles International Airport,452,0,240,4,0,0,0,13,22,23,4,2025-02-16,91,2200 - 2300,2025-02-24 00:00:00,31,15,170,31,A273,Tom Bradley International Terminal,719,12,549,31
LAX,Los Angeles International Airport,259,0,386,0,0,0,0,16,16,17,4,2025-02-16,79,2300 - 0000,2025-02-24 00:00:00,30,16,137,30,A273,Tom Bradley International Terminal,662,16,525,30
LAX,Los Angeles International Airport,8,0,0,0,0,0,0,1,1,2,1,2025-02-17,0,1800 - 1900,2025-02-25 00:00:01,2,0,1,0,A27F,Atlantic Aviation GAF,10,1,9,2
LAX,Los Angeles International Airport,180,0,61,6,0,0,0,12,8,5,1,2025-02-17,49,1000 - 1100,2025-02-25 00:00:01,32,18,89,32,A278,Satellite 7,252,8,163,21
LAX,Los Angeles International Airport,125,0,48,0,0,0,0,13,6,5,1,2025-02-17,46,1100 - 1200,2025-02-25 00:00:01,25,18,16,24,A278,Satellite 7,178,12,162,25
LAX,Los Angeles International Airport,161,0,130,12,0,0,0,14,6,10,1,2025-02-17,65,1200 - 1300,2025-02-25 00:00:01,33,17,89,33,A278,Satellite 7,313,13,224,29
LAX,Los Angeles International Airport,129,0,47,0,0,0,0,12,7,3,1,2025-02-17,46,1300 - 1400,2025-02-25 00:00:01,19,13,11,18,A278,Satellite 7,179,12,168,19
LAX,Los Angeles International Airport,257,0,53,0,0,0,0,10,9,11,2,2025-02-17,92,1400 - 1500,2025-02-25 00:00:01,20,12,21,20,A278,Satellite 7,321,10,300,20
LAX,Los Angeles International Airport,174,0,68,16,0,0,0,13,8,5,2,2025-02-17,53,1500 - 1600,2025-02-25 00:00:01,33,18,113,33,A278,Satellite 7,263,9,150,18
LAX,Los Angeles International Airport,142,0,5,0,0,0,0,5,7,3,2,2025-02-17,37,1600 - 1700,2025-02-25 00:00:01,16,8,33,16,A278,Satellite 7,150,5,117,15
LAX,Los Angeles International Airport,417,0,97,0,0,0,0,10,8,8,3,2025-02-17,114,1700 - 1800,2025-02-25 00:00:01,25,10,38,23,A278,Satellite 7,522,10,484,25
LAX,Los Angeles International Airport,379,0,83,0,0,0,0,9,8,12,4,2025-02-17,121,1800 - 1900,2025-02-25 00:00:01,21,8,80,20,A278,Satellite 7,474,9,394,21
LAX,Los Angeles International Airport,484,0,509,438,132,13,0,24,31,47,8,2025-02-17,283,0500 - 0600,2025-02-25 00:00:01,66,31,574,66,A273,Tom Bradley International Terminal,1623,21,1049,64
LAX,Los Angeles International Airport,409,0,722,238,245,307,0,32,31,58,9,2025-02-17,318,0600 - 0700,2025-02-25 00:00:01,81,51,839,81,A273,Tom Bradley International Terminal,1979,19,1140,72
LAX,Los Angeles International Airport,83,0,202,381,92,0,0,32,29,21,3,2025-02-17,53,0700 - 0800,2025-02-25 00:00:01,59,36,412,59,A273,Tom Bradley International Terminal,779,29,367,56
LAX,Los Angeles International Airport,200,0,378,631,228,222,31,39,33,44,6,2025-02-17,110,0800 - 0900,2025-02-25 00:00:01,94,44,1053,94,A273,Tom Bradley International Terminal,1734,31,681,87
LAX,Los Angeles International Airport,278,0,156,261,81,232,0,36,33,33,5,2025-02-17,206,0900 - 1000,2025-02-25 00:00:01,87,54,427,87,A273,Tom Bradley International Terminal,1041,24,614,59
LAX,Los Angeles International Airport,469,0,468,292,221,65,5,28,37,49,7,2025-02-17,230,1000 - 1100,2025-02-25 00:00:01,93,42,658,93,A273,Tom Bradley International Terminal,1569,18,911,60
LAX,Los Angeles International Airport,438,0,731,292,201,475,58,37,35,69,10,2025-02-17,219,1100 - 1200,2025-02-25 00:00:01,103,58,1001,103,A273,Tom Bradley International Terminal,2264,22,1263,92
LAX,Los Angeles International Airport,273,0,251,364,231,222,57,39,42,41,6,2025-02-17,215,1200 - 1300,2025-02-25 00:00:01,103,60,518,103,A273,Tom Bradley International Terminal,1439,28,921,88
LAX,Los Angeles International Airport,476,0,648,422,136,517,84,39,45,70,10,2025-02-17,363,1300 - 1400,2025-02-25 00:00:01,102,60,1058,102,A273,Tom Bradley International Terminal,2353,23,1295,88
LAX,Los Angeles International Airport,104,0,199,84,65,127,0,36,43,24,2,2025-02-17,38,1400 - 1500,2025-02-25 00:00:01,88,47,339,88,A273,Tom Bradley International Terminal,603,22,264,46
LAX,Los Angeles International Airport,895,0,661,513,136,0,0,22,42,70,9,2025-02-17,353,1500 - 1600,2025-02-25 00:00:01,59,31,1069,59,A273,Tom Bradley International Terminal,2275,14,1206,53
LAX,Los Angeles International Airport,471,0,152,0,0,0,0,10,24,17,3,2025-02-17,159,1600 - 1700,2025-02-25 00:00:01,29,13,118,29,A273,Tom Bradley International Terminal,640,10,522,23
LAX,Los Angeles International Airport,320,0,155,16,0,0,0,13,37,13,2,2025-02-17,37,1700 - 1800,2025-02-25 00:00:01,33,14,292,33,A273,Tom Bradley International Terminal,504,11,212,32
LAX,Los Angeles International Airport,713,0,764,276,18,17,6,20,42,52,7,2025-02-17,299,1800 - 1900,2025-02-25 00:00:01,92,23,722,92,A273,Tom Bradley International Terminal,1846,19,1124,92
LAX,Los Angeles International Airport,733,0,455,241,78,0,0,18,35,43,6,2025-02-17,253,1900 - 2000,2025-02-25 00:00:01,59,24,619,59,A273,Tom Bradley International Terminal,1550,15,931,57
LAX,Los Angeles International Airport,689,0,450,106,0,0,0,15,22,35,6,2025-02-17,295,2000 - 2100,2025-02-25 00:00:01,43,19,246,43,A273,Tom Bradley International Terminal,1280,14,1034,42
LAX,Los Angeles International Airport,473,0,356,26,0,0,0,15,23,23,5,2025-02-17,170,2100 - 2200,2025-02-25 00:00:01,35,18,77,35,A273,Tom Bradley International Terminal,878,15,801,35
LAX,Los Angeles International Airport,435,0,527,419,96,0,0,24,15,43,8,2025-02-17,288,2200 - 2300,2025-02-25 00:00:01,53,28,288,53,A273,Tom Bradley International Terminal,1520,23,1232,53
LAX,Los Angeles International Airport,76,0,422,167,2,0,0,24,15,19,4,2025-02-17,68,2300 - 0000,2025-02-25 00:00:01,47,25,120,42,A273,Tom Bradley International Terminal,686,24,566,47
LAX,Los Angeles International Airport,4,0,0,0,0,0,0,0,1,2,1,2025-02-18,0,1200 - 1300,2025-02-26 00:00:00,1,0,6,1,A27F,Atlantic Aviation GAF,6,0,0,0
LAX,Los Angeles International Airport,138,0,100,5,0,0,0,13,8,6,1,2025-02-18,36,1000 - 1100,2025-02-26 00:00:00,31,17,61,31,A278,Satellite 7,249,12,188,23
LAX,Los Angeles International Airport,241,0,185,50,0,0,0,16,8,14,2,2025-02-18,79,1200 - 1300,2025-02-26 00:00:00,43,23,109,43,A278,Satellite 7,490,14,381,34
LAX,Los Angeles International Airport,264,0,53,0,0,0,0,10,7,9,2,2025-02-18,52,1400 - 1500,2025-02-26 00:00:00,17,12,21,17,A278,Satellite 7,326,10,305,17
LAX,Los Angeles International Airport,77,0,36,4,0,0,0,12,7,1,1,2025-02-18,12,1500 - 1600,2025-02-26 00:00:00,31,15,84,31,A278,Satellite 7,118,5,34,25
LAX,Los Angeles International Airport,37,0,15,17,0,0,0,17,7,3,1,2025-02-18,11,1600 - 1700,2025-02-26 00:00:00,40,24,46,40,A278,Satellite 7,72,4,26,13
LAX,Los Angeles International Airport,335,0,227,227,125,0,0,24,7,30,7,2025-02-18,176,1700 - 1800,2025-02-26 00:00:00,58,28,175,57,A278,Satellite 7,944,23,769,58
LAX,Los Angeles International Airport,38,0,70,22,0,0,0,19,7,4,2,2025-02-18,29,1800 - 1900,2025-02-26 00:00:00,36,25,38,36,A278,Satellite 7,134,17,96,32
LAX,Los Angeles International Airport,132,0,38,0,0,0,0,11,7,3,1,2025-02-18,55,1900 - 2000,2025-02-26 00:00:00,20,10,14,19,A278,Satellite 7,173,11,159,20
LAX,Los Angeles International Airport,476,0,555,175,2,0,0,18,26,32,7,2025-02-18,179,0500 - 0600,2025-02-26 00:00:00,46,19,455,44,A273,Tom Bradley International Terminal,1240,18,785,46
LAX,Los Angeles International Airport,422,0,494,336,254,66,0,28,27,56,8,2025-02-18,270,0600 - 0700,2025-02-26 00:00:00,72,36,677,72,A273,Tom Bradley International Terminal,1628,22,951,66
LAX,Los Angeles International Airport,256,0,347,169,16,5,0,22,26,26,3,2025-02-18,36,0700 - 0800,2025-02-26 00:00:00,83,21,418,83,A273,Tom Bradley International Terminal,819,23,401,83
LAX,Los Angeles International Airport,266,150,392,349,252,203,289,53,27,58,9,2025-02-18,160,0800 - 0900,2025-02-26 00:00:00,131,71,1101,131,A273,Tom Bradley International Terminal,1959,31,858,125
LAX,Los Angeles International Airport,174,51,64,148,97,33,172,55,24,23,4,2025-02-18,123,0900 - 1000,2025-02-26 00:00:00,127,90,302,127,A273,Tom Bradley International Terminal,762,33,460,122
LAX,Los Angeles International Airport,281,0,320,71,42,222,93,40,23,35,5,2025-02-18,167,1000 - 1100,2025-02-26 00:00:00,103,72,433,103,A273,Tom Bradley International Terminal,1064,18,631,103
LAX,Los Angeles International Airport,284,0,437,180,43,410,21,39,26,32,7,2025-02-18,180,1100 - 1200,2025-02-26 00:00:00,97,63,583,97,A273,Tom Bradley International Terminal,1407,23,824,94
LAX,Los Angeles International Airport,622,9,580,221,102,562,312,45,39,83,10,2025-02-18,294,1200 - 1300,2025-02-26 00:00:00,123,72,1138,123,A273,Tom Bradley International Terminal,2491,22,1353,122
LAX,Los Angeles International Airport,299,0,172,196,146,240,219,48,42,46,6,2025-02-18,147,1300 - 1400,2025-02-26 00:00:00,119,74,627,118,A273,Tom Bradley International Terminal,1318,26,691,119
LAX,Los Angeles International Airport,210,0,306,253,100,204,0,34,43,30,5,2025-02-18,82,1400 - 1500,2025-02-26 00:00:00,78,49,526,78,A273,Tom Bradley International Terminal,1103,22,577,69
LAX,Los Angeles International Airport,568,0,225,17,0,0,0,10,39,26,4,2025-02-18,140,1500 - 1600,2025-02-26 00:00:00,36,10,333,36,A273,Tom Bradley International Terminal,836,11,503,33
LAX,Los Angeles International Airport,135,0,36,0,0,0,0,10,15,4,1,2025-02-18,45,1600 - 1700,2025-02-26 00:00:00,18,10,10,13,A273,Tom Bradley International Terminal,175,10,165,18
LAX,Los Angeles International Airport,884,0,346,16,0,0,0,11,36,37,6,2025-02-18,149,1700 - 1800,2025-02-26 00:00:00,35,13,664,35,A273,Tom Bradley International Terminal,1283,10,619,32
LAX,Los Angeles International Airport,685,0,715,411,68,44,8,23,39,52,8,2025-02-18,210,1800 - 1900,2025-02-26 00:00:00,96,25,894,91,A273,Tom Bradley International Terminal,1983,21,1089,96
LAX,Los Angeles International Airport,375,0,371,366,46,30,0,24,36,32,6,2025-02-18,243,1900 - 2000,2025-02-26 00:00:00,69,21,365,69,A273,Tom Bradley International Terminal,1220,25,855,69
LAX,Los Angeles International Airport,264,0,303,0,0,0,0,15,26,15,3,2025-02-18,84,2000 - 2100,2025-02-26 00:00:00,28,15,167,28,A273,Tom Bradley International Terminal,582,15,415,28
LAX,Los Angeles International Airport,422,0,498,35,0,0,0,16,26,30,5,2025-02-18,112,2100 - 2200,2025-02-26 00:00:00,38,18,332,38,A273,Tom Bradley International Terminal,985,16,653,33
LAX,Los Angeles International Airport,595,0,408,0,0,0,0,13,24,27,6,2025-02-18,64,2200 - 2300,2025-02-26 00:00:00,30,13,284,30,A273,Tom Bradley International Terminal,1030,13,746,30
LAX,Los Angeles International Airport,172,0,155,52,0,0,0,17,9,10,2,2025-02-19,28,1000 - 1100,2025-02-27 00:00:00,38,19,151,38,A278,Satellite 7,389,15,238,35
LAX,Los Angeles International Airport,126,0,26,0,0,0,0,11,9,4,1,2025-02-19,28,1100 - 1200,2025-02-27 00:00:00,20,14,13,20,A278,Satellite 7,156,11,143,17
LAX,Los Angeles International Airport,223,0,70,0,0,0,0,10,8,11,1,2025-02-19,42,1200 - 1300,2025-02-27 00:00:00,26,15,104,26,A278,Satellite 7,304,8,200,23
LAX,Los Angeles International Airport,109,0,50,0,0,0,0,12,9,5,1,2025-02-19,28,1300 - 1400,2025-02-27 00:00:00,23,14,26,23,A278,Satellite 7,164,12,138,20
LAX,Los Angeles International Airport,121,0,36,0,0,0,0,11,8,5,1,2025-02-19,23,1400 - 1500,2025-02-27 00:00:00,19,12,18,16,A278,Satellite 7,162,11,144,19
LAX,Los Angeles International Airport,65,0,0,0,0,0,0,6,6,1,1,2025-02-19,17,1500 - 1600,2025-02-27 00:00:00,9,6,6,7,A278,Satellite 7,66,6,60,9
LAX,Los Angeles International Airport,496,0,406,102,0,0,0,16,9,32,8,2025-02-19,192,1700 - 1800,2025-02-27 00:00:00,39,17,177,39,A278,Satellite 7,1036,16,859,39
LAX,Los Angeles International Airport,188,0,76,0,0,0,0,11,7,8,2,2025-02-19,54,1800 - 1900,2025-02-27 00:00:00,24,14,63,24,A278,Satellite 7,272,10,209,24
LAX,Los Angeles International Airport,355,0,371,191,38,9,0,21,30,30,5,2025-02-19,130,0500 - 0600,2025-02-27 00:00:00,80,29,384,71,A273,Tom Bradley International Terminal,994,16,610,80
LAX,Los Angeles International Airport,660,0,719,514,173,27,0,24,36,66,10,2025-02-19,290,0600 - 0700,2025-02-27 00:00:00,71,33,1028,71,A273,Tom Bradley International Terminal,2159,16,1131,71
LAX,Los Angeles International Airport,461,0,731,261,76,14,0,22,35,46,6,2025-02-19,220,0700 - 0800,2025-02-27 00:00:00,68,27,717,68,A273,Tom Bradley International Terminal,1589,18,872,68
LAX,Los Angeles International Airport,182,0,343,241,155,210,70,40,25,33,5,2025-02-19,98,0800 - 0900,2025-02-27 00:00:00,98,54,693,98,A273,Tom Bradley International Terminal,1234,22,541,97
LAX,Los Angeles International Airport,154,0,137,154,46,393,0,47,27,28,5,2025-02-19,51,0900 - 1000,2025-02-27 00:00:00,85,56,662,85,A273,Tom Bradley International Terminal,912,23,250,84
LAX,Los Angeles International Airport,273,0,489,208,306,154,0,33,33,51,8,2025-02-19,182,1000 - 1100,2025-02-27 00:00:00,73,47,736,73,A273,Tom Bradley International Terminal,1481,19,745,62
LAX,Los Angeles International Airport,401,0,539,98,132,17,0,22,30,33,6,2025-02-19,141,1100 - 1200,2025-02-27 00:00:00,65,34,478,65,A273,Tom Bradley International Terminal,1220,15,742,57
LAX,Los Angeles International Airport,423,0,515,290,32,1,0,22,36,46,6,2025-02-19,135,1200 - 1300,2025-02-27 00:00:00,62,26,659,62,A273,Tom Bradley International Terminal,1307,17,648,60
LAX,Los Angeles International Airport,627,0,827,720,357,24,0,27,42,91,11,2025-02-19,345,1300 - 1400,2025-02-27 00:00:00,83,34,1273,83,A273,Tom Bradley International Terminal,2646,21,1373,83
LAX,Los Angeles International Airport,619,0,160,26,8,4,0,12,36,27,4,2025-02-19,85,1400 - 1500,2025-02-27 00:00:00,65,13,424,65,A273,Tom Bradley International Terminal,844,10,420,63
LAX,Los Angeles International Airport,617,0,131,8,2,0,0,10,37,24,4,2025-02-19,66,1500 - 1600,2025-02-27 00:00:00,58,11,474,34,A273,Tom Bradley International Terminal,782,9,308,58
LAX,Los Angeles International Airport,308,0,355,6,0,0,0,15,40,16,4,2025-02-19,106,1600 - 1700,2025-02-27 00:00:00,33,17,234,33,A273,Tom Bradley International Terminal,685,14,451,33
LAX,Los Angeles International Airport,556,0,184,3,0,0,0,11,35,28,4,2025-02-19,84,1700 - 1800,2025-02-27 00:00:00,31,13,379,28,A273,Tom Bradley International Terminal,771,9,392,31
LAX,Los Angeles International Airport,1081,0,800,181,61,37,28,19,35,67,9,2025-02-19,269,1800 - 1900,2025-02-27 00:00:00,100,19,990,98,A273,Tom Bradley International Terminal,2255,18,1265,100
LAX,Los Angeles International Airport,304,0,312,37,31,0,0,18,32,19,3,2025-02-19,70,1900 - 2000,2025-02-27 00:00:00,59,18,269,59,A273,Tom Bradley International Terminal,703,18,434,57
LAX,Los Angeles International Airport,483,0,336,5,0,0,0,14,25,22,5,2025-02-19,88,2000 - 2100,2025-02-27 00:00:00,31,18,361,31,A273,Tom Bradley International Terminal,846,11,485,31
LAX,Los Angeles International Airport,417,0,523,51,1,0,0,17,27,26,7,2025-02-19,60,2100 - 2200,2025-02-27 00:00:00,46,19,367,46,A273,Tom Bradley International Terminal,1018,16,651,45
LAX,Los Angeles International Airport,201,0,297,22,11,0,0,18,16,15,4,2025-02-19,42,2200 - 2300,2025-02-27 00:00:00,58,20,205,58,A273,Tom Bradley International Terminal,546,16,341,58
LAX,Los Angeles International Airport,198,0,158,0,0,0,0,14,16,10,2,2025-02-19,3,2300 - 0000,2025-02-27 00:00:00,26,15,112,26,A273,Tom Bradley International Terminal,366,14,254,26
LAX,Los Angeles International Airport,6,0,0,0,0,0,0,0,1,1,1,2025-02-20,0,0800 - 0900,2025-02-28 00:00:00,1,0,3,1,A27F,Atlantic Aviation GAF,7,0,4,1
LAX,Los Angeles International Airport,12,0,4,10,0,0,0,20,2,2,1,2025-02-20,0,1900 - 2000,2025-02-28 00:00:00,44,38,2,38,A27F,Atlantic Aviation GAF,28,19,26,44
LAX,Los Angeles International Airport,119,0,53,63,9,0,0,20,7,8,1,2025-02-20,0,1000 - 1100,2025-02-28 00:00:00,47,28,156,47,A278,Satellite 7,252,7,96,19
LAX,Los Angeles International Airport,132,0,17,0,0,0,0,10,8,3,1,2025-02-20,36,1100 - 1200,2025-02-28 00:00:00,18,15,5,18,A278,Satellite 7,152,10,147,18
LAX,Los Angeles International Airport,155,0,76,62,14,0,0,18,9,8,1,2025-02-20,36,1200 - 1300,2025-02-28 00:00:00,48,27,190,48,A278,Satellite 7,315,6,125,17
LAX,Los Angeles International Airport,247,0,54,0,0,0,0,11,8,10,2,2025-02-20,71,1300 - 1400,2025-02-28 00:00:00,20,13,57,20,A278,Satellite 7,311,10,254,20
LAX,Los Angeles International Airport,121,0,23,0,0,0,0,12,8,5,1,2025-02-20,27,1400 - 1500,2025-02-28 00:00:00,18,11,16,16,A278,Satellite 7,149,12,133,18
LAX,Los Angeles International Airport,204,0,56,5,0,0,0,12,7,9,2,2025-02-20,32,1500 - 1600,2025-02-28 00:00:00,31,17,103,31,A278,Satellite 7,274,9,171,16
LAX,Los Angeles International Airport,84,0,0,0,0,0,0,4,5,4,1,2025-02-20,19,1600 - 1700,2025-02-28 00:00:00,10,3,9,6,A278,Satellite 7,88,4,79,10
LAX,Los Angeles International Airport,316,0,134,0,0,0,0,12,6,11,4,2025-02-20,57,1700 - 1800,2025-02-28 00:00:00,27,15,150,27,A278,Satellite 7,461,11,311,26
LAX,Los Angeles International Airport,328,0,12,0,0,0,0,6,7,10,4,2025-02-20,84,1800 - 1900,2025-02-28 00:00:00,18,9,128,18,A278,Satellite 7,350,5,222,14
LAX,Los Angeles International Airport,606,0,360,15,10,0,0,13,31,32,6,2025-02-20,187,0500 - 0600,2025-02-28 00:00:00,59,17,370,58,A273,Tom Bradley International Terminal,1023,11,653,59
